,index,state,year,V_actual,V_clearance_actual,ASS_actual,ASS_clearance_actual,BUR_actual,BUR_clearance_actual,LAR_actual,LAR_clearance_actual,MVT_actual,MVT_clearance_actual,HOM_actual,HOM_clearance_actual,RPE_actual,RPE_clearance_actual,ROB_actual,ROB_clearance_actual,ARS_actual,ARS_clearance_actual,P_actual,P_clearance_actual,V_rate,V_clearance_rate,population,participated_population,ASS_rate,ASS_clearance_rate,BUR_rate,BUR_clearance_rate,LAR_rate,LAR_clearance_rate,MVT_rate,MVT_clearance_rate,HOM_rate,HOM_clearance_rate,RPE_rate,RPE_clearance_rate,ROB_rate,ROB_clearance_rate,ARS_rate,ARS_clearance_rate,P_rate,P_clearance_rate,Unnamed: 0,married_last_year,marriage_rate_per_1000,divorced_last_year,divorce_rate_per_1000,population_over_15
229,731,Louisiana,2019,24891.0,10542.0,18221.0,8621.0,25656.0,3877.0,105763.0,22525.0,10514.0,1562.0,530.0,322.0,2231.0,529.0,3909.0,1070.0,426.0,98.0,142359.0,28062.0,47.115,19.955,4648794.0,4401646.0,34.487500000000004,16.31833333333333,48.571666666666665,7.339166666666666,200.21583333333334,42.64333333333334,19.907500000000002,2.9566666666666666,1.0041666666666667,0.6116666666666667,4.220833333333333,1.0016666666666667,7.401666666666666,2.026666666666667,0.8058333333333333,0.18583333333333332,269.50416666666666,53.12583333333333,452,54877,14.670746968445744,27280.0,7.293000297013318,3740573
230,733,Louisiana,2021,27695.0,9875.0,22267.0,8468.0,21199.0,3059.0,73708.0,12023.0,12208.0,1591.0,822.0,377.0,1975.0,347.0,2631.0,683.0,267.0,69.0,107382.0,16742.0,56.00833333333333,19.970833333333335,4624047.0,4120336.75,45.03333333333333,17.125,42.87166666666667,6.1875,149.06833333333333,24.319166666666664,24.689166666666665,3.2191666666666667,1.6616666666666668,0.7633333333333333,3.9933333333333336,0.7016666666666667,5.321666666666666,1.3825,0.5408333333333334,0.13916666666666666,217.17,33.86166666666667,486,51093,13.713270708869246,27776.0,7.455029205753277,3725807
231,734,Louisiana,2022,26404.0,9619.0,20611.0,8192.0,20875.0,3230.0,81355.0,14132.0,13468.0,1639.0,710.0,310.0,2133.0,371.0,2950.0,746.0,294.0,107.0,115992.0,19108.0,53.62166666666667,19.534166666666668,4590241.0,4104297.3333333335,41.858333333333334,16.636666666666667,42.38,6.559166666666666,165.1875,28.694166666666664,27.34,3.3266666666666667,1.4416666666666667,0.63,4.333333333333333,0.7533333333333333,5.988333333333333,1.5158333333333334,0.5975,0.21916666666666665,235.505,38.799166666666665,538,57517,15.467771196281516,30251.0,8.135256471281746,3718506
232,735,Louisiana,2023,24829.0,9610.0,19723.0,8229.0,18650.0,3183.0,75255.0,13757.0,17263.0,1866.0,642.0,319.0,2060.0,368.0,2404.0,694.0,283.0,105.0,111451.0,18911.0,48.92583333333334,18.94,4573749.0,4229788.083333333,38.86416666666667,16.215833333333332,36.74916666666667,6.274166666666667,148.28083333333333,27.105,34.005833333333335,3.6758333333333333,1.2633333333333334,0.6291666666666667,4.06,0.7258333333333334,4.735,1.3666666666666665,0.5583333333333333,0.20666666666666667,219.58916666666667,37.26,590,51318,13.875737549068544,22128.0,5.9831310745895925,3698398
233,736,Louisiana,2024,18707.0,8124.0,15779.0,7315.0,14273.0,2541.0,57857.0,12652.0,8526.0,1348.0,356.0,169.0,1253.0,284.0,1319.0,356.0,268.0,105.0,80924.0,16646.0,42.17583333333334,18.349166666666665,4597740.0,3698563.0833333335,35.586666666666666,16.521666666666665,32.041666666666664,5.723333333333334,130.27833333333334,28.5425,19.1125,3.0375,0.7958333333333334,0.38166666666666665,2.8225,0.6383333333333333,2.9691666666666663,0.8058333333333333,0.6033333333333334,0.23750000000000002,182.03333333333333,37.541666666666664,642,56610,15.204180787136634,26657.0,7.159474425767555,3723318
234,764,Maine,2011,1637.0,1032.0,848.0,644.0,7865.0,1606.0,24886.0,7659.0,1078.0,401.0,26.0,22.0,393.0,180.0,370.0,186.0,267.0,88.0,34096.0,9754.0,10.271666666666667,6.4750000000000005,1328188.0,1328188.0,5.321666666666666,4.0408333333333335,49.34583333333333,10.075000000000001,156.14000000000001,48.055,6.764166666666667,2.5158333333333336,0.16583333333333336,0.13833333333333334,2.465,1.1291666666666667,2.3216666666666668,1.1658333333333333,1.6741666666666666,0.5516666666666666,213.92583333333334,61.1975,19,19206,17.340257639066955,14236.0,12.853061946774815,1107596
235,765,Maine,2012,1626.0,983.0,808.0,599.0,7477.0,1486.0,24926.0,7974.0,991.0,361.0,26.0,25.0,372.0,144.0,420.0,215.0,239.0,76.0,33633.0,9897.0,10.195833333333333,6.1625000000000005,1329192.0,1329192.0,5.066666666666666,3.7566666666666664,46.87833333333333,9.315833333333334,156.27416666666667,49.994166666666665,6.2124999999999995,2.263333333333333,0.16416666666666666,0.15833333333333333,2.3333333333333335,0.9033333333333333,2.6333333333333333,1.3475,1.4974999999999998,0.47750000000000004,210.86166666666668,62.050000000000004,71,17067,15.350478763686992,11623.0,10.454011523427312,1111822
236,766,Maine,2013,1666.0,1083.0,909.0,712.0,6483.0,1359.0,23064.0,7576.0,911.0,338.0,24.0,24.0,398.0,179.0,335.0,168.0,154.0,51.0,30612.0,9324.0,10.4525,6.7941666666666665,1328302.0,1328302.0,5.704166666666667,4.4675,40.6725,8.525833333333333,144.69500000000002,47.53,5.713333333333334,2.1216666666666666,0.1525,0.15166666666666667,2.4975,1.1233333333333333,2.1016666666666666,1.0533333333333335,0.9658333333333333,0.32,192.05083333333334,58.49583333333334,151,18830,16.85587377519653,11565.0,10.352532140740728,1117118
237,767,Maine,2014,1604.0,1059.0,889.0,704.0,5035.0,1092.0,20591.0,7321.0,801.0,315.0,21.0,17.0,390.0,169.0,304.0,169.0,103.0,44.0,26530.0,8772.0,10.049166666666666,6.635833333333333,1330089.0,1330089.0,5.57,4.41,31.545833333333334,6.841666666666666,129.00916666666666,45.86833333333333,5.0175,1.9733333333333334,0.13333333333333333,0.1075,2.4433333333333334,1.0583333333333333,1.9033333333333333,1.0591666666666666,0.645,0.2775,166.215,54.95916666666667,175,17571,15.692736382391557,12145.0,10.846752226062572,1119690
238,768,Maine,2015,1642.0,1055.0,931.0,717.0,4694.0,1122.0,18853.0,6659.0,814.0,358.0,23.0,22.0,377.0,169.0,311.0,147.0,92.0,32.0,24453.0,8171.0,10.294166666666667,6.613333333333333,1329328.0,1329328.0,5.835833333333333,4.493333333333333,29.425833333333333,7.034166666666667,118.18583333333333,41.745,5.101666666666667,2.2425,0.14583333333333334,0.13916666666666666,2.3633333333333333,1.0591666666666666,1.9516666666666669,0.9216666666666667,0.5783333333333333,0.20166666666666666,153.29083333333332,51.2225,255,18055,16.103181660478395,10633.0,9.483529803149642,1121207
239,769,Maine,2016,1647.0,1047.0,948.0,733.0,4003.0,849.0,17118.0,5991.0,773.0,285.0,20.0,15.0,411.0,155.0,268.0,144.0,217.0,83.0,22111.0,7208.0,10.309166666666668,6.551666666666667,1331479.0,1331479.0,5.933333333333334,4.589166666666666,25.05333333333333,5.3125,107.13666666666666,37.495,4.8374999999999995,1.7841666666666667,0.1275,0.09666666666666668,2.5725000000000002,0.9716666666666667,1.6775,0.9033333333333333,1.3583333333333334,0.5208333333333334,138.38583333333332,45.112500000000004,307,15839,14.095047911950225,9687.0,8.62041348084234,1123728
240,770,Maine,2017,1610.0,1039.0,868.0,713.0,3337.0,842.0,16012.0,5659.0,793.0,340.0,23.0,16.0,470.0,180.0,249.0,130.0,153.0,61.0,20295.0,6902.0,10.0425,6.479166666666667,1335907.0,1335907.0,5.413333333333334,4.448333333333333,20.815,5.254166666666666,99.88166666666666,35.30166666666667,4.946666666666666,2.1241666666666665,0.14166666666666666,0.09749999999999999,2.9324999999999997,1.1224999999999998,1.5541666666666665,0.81,0.9533333333333333,0.37916666666666665,126.60083333333334,43.05416666666667,359,15277,13.539874696112811,10600.0,9.394689518805777,1128297
241,771,Maine,2018,1500.0,1001.0,802.0,651.0,2712.0,734.0,14711.0,5453.0,777.0,326.0,23.0,22.0,447.0,198.0,228.0,130.0,109.0,51.0,18309.0,6564.0,9.340833333333334,6.233333333333333,1338404.0,1338404.0,4.993333333333333,4.054166666666666,16.886666666666667,4.569166666666667,91.59666666666668,33.9525,4.838333333333334,2.03,0.1425,0.135,2.7841666666666662,1.2325000000000002,1.4191666666666667,0.8091666666666667,0.6783333333333333,0.31666666666666665,113.99666666666667,40.8675,411,14487,12.768545327146049,9636.0,8.492973201655232,1134585
242,772,Maine,2019,1565.0,923.0,829.0,634.0,2361.0,588.0,13707.0,5418.0,729.0,350.0,23.0,19.0,520.0,164.0,193.0,106.0,154.0,65.0,16951.0,6421.0,9.701666666666666,5.721666666666667,1344212.0,1344212.0,5.14,3.93,14.636666666666668,3.645,84.97583333333334,33.589166666666664,4.519166666666667,2.17,0.14166666666666666,0.11583333333333333,3.223333333333333,1.0175,1.1966666666666668,0.6575,0.9558333333333332,0.4025,105.085,39.806666666666665,453,22571,19.73584691187465,6814.0,5.958090508064058,1143655
243,774,Maine,2021,1560.0,876.0,851.0,617.0,1812.0,424.0,12990.0,3408.0,901.0,334.0,20.0,14.0,529.0,170.0,160.0,75.0,170.0,70.0,15873.0,4236.0,9.477500000000001,5.321666666666666,1372247.0,1371612.0,5.1691666666666665,3.748333333333333,11.010833333333332,2.5766666666666667,78.92333333333333,20.705833333333334,5.474166666666666,2.0283333333333333,0.12166666666666666,0.085,3.216666666666667,1.035,0.9700000000000001,0.4558333333333333,1.0333333333333334,0.425,96.44333333333333,25.736666666666665,487,15748,13.472691449871371,9338.0,7.988823517837114,1168883
244,775,Maine,2022,1467.0,809.0,837.0,588.0,1612.0,390.0,14308.0,4289.0,995.0,319.0,29.0,21.0,460.0,122.0,141.0,78.0,161.0,70.0,17076.0,5068.0,8.831666666666667,4.870833333333333,1385340.0,1384006.0,5.039166666666667,3.5408333333333335,9.7075,2.348333333333333,86.15083333333332,25.825833333333332,5.991666666666667,1.9208333333333334,0.17500000000000002,0.125,2.7708333333333335,0.7341666666666667,0.8483333333333333,0.47,0.9700000000000001,0.42333333333333334,102.8175,30.514166666666668,539,17423,14.705882352941176,7874.0,6.646049339784126,1184764
245,776,Maine,2023,1454.0,792.0,795.0,561.0,1564.0,429.0,13121.0,4054.0,1118.0,401.0,60.0,53.0,435.0,106.0,164.0,72.0,161.0,58.0,15964.0,4942.0,8.68,4.7283333333333335,1395722.0,1395722.0,4.746666666666667,3.3508333333333336,9.3375,2.5608333333333335,78.34083333333334,24.205833333333334,6.674166666666667,2.3941666666666666,0.3566666666666667,0.315,2.5966666666666667,0.6333333333333333,0.9783333333333334,0.42916666666666664,0.96,0.3458333333333334,95.31666666666666,29.50583333333333,591,17723,14.80800064836701,7575.0,6.329098059661463,1196853
246,777,Maine,2024,1423.0,755.0,776.0,551.0,1391.0,387.0,13431.0,4212.0,1134.0,385.0,33.0,22.0,459.0,112.0,155.0,70.0,165.0,66.0,16121.0,5050.0,8.494166666666667,4.506666666666667,1405012.0,1396149.1666666667,4.631666666666667,3.2883333333333336,8.305833333333334,2.3125,80.17333333333333,25.14333333333333,6.77,2.2975,0.19583333333333333,0.13083333333333333,2.74,0.6691666666666666,0.9258333333333333,0.4191666666666667,0.9858333333333333,0.3941666666666667,96.23333333333333,30.145,643,14341,11.890351080835485,6338.0,5.254936556051551,1206104
247,805,Maryland,2011,28800.0,16292.0,16867.0,11707.0,35781.0,5704.0,114867.0,26400.0,16067.0,1640.0,399.0,246.0,1196.0,594.0,10338.0,3745.0,1474.0,275.0,168189.0,34019.0,41.18083333333333,23.293333333333333,5828289.0,5828289.0,24.11583333333333,16.7375,51.16166666666667,8.156666666666666,164.23916666666665,37.74583333333333,22.9725,2.3425,0.5708333333333333,0.35250000000000004,1.71,0.8475,14.781666666666666,5.355,2.1075,0.3933333333333333,240.4775,48.64166666666667,20,74563,15.80442472173801,48308.0,10.239396878582136,4717856
248,806,Maryland,2012,28085.0,15478.0,16303.0,10927.0,33472.0,5917.0,113748.0,27261.0,14495.0,1555.0,373.0,227.0,1236.0,556.0,10173.0,3768.0,1367.0,303.0,163082.0,35036.0,39.77166666666667,21.92,5884563.0,5884563.0,23.087500000000002,15.474166666666667,47.40083333333333,8.379166666666666,161.08416666666668,38.605,20.5275,2.200833333333333,0.5275,0.32166666666666666,1.7508333333333335,0.7875,14.406666666666666,5.335833333333333,1.9358333333333333,0.4275,230.9466666666667,49.615833333333335,72,79941,16.74598250177743,44175.0,9.25374685100284,4773742
249,807,Maryland,2013,27155.0,14637.0,15753.0,10384.0,31374.0,5020.0,109946.0,25716.0,13232.0,1303.0,381.0,237.0,1159.0,522.0,9862.0,3494.0,1205.0,285.0,155757.0,32324.0,38.89416666666667,20.9675,5928814.0,5817189.416666667,22.525833333333335,14.844166666666666,44.93,7.185833333333334,157.30166666666665,36.76416666666667,18.965833333333332,1.8633333333333333,0.5466666666666666,0.3408333333333333,1.6583333333333332,0.7458333333333332,14.163333333333334,5.035,1.7133333333333332,0.405,222.9075,46.21666666666667,152,78166,16.236529969843417,42157.0,8.756791878037625,4814206
250,808,Maryland,2014,26053.0,13551.0,15035.0,9595.0,27886.0,4691.0,107926.0,25741.0,13011.0,1316.0,362.0,220.0,1141.0,552.0,9515.0,3184.0,989.0,254.0,149812.0,32002.0,36.76,19.058333333333334,5976407.0,5907334.416666667,21.191666666666666,13.495833333333332,39.369166666666665,6.616666666666667,152.03833333333333,36.225833333333334,18.361666666666668,1.8558333333333332,0.5091666666666667,0.30833333333333335,1.6133333333333333,0.7766666666666667,13.444166666666666,4.476666666666667,1.3933333333333333,0.3575,211.16166666666666,45.05916666666667,176,74581,15.362480045316444,36558.0,7.530356866985942,4854750
251,809,Maryland,2015,26529.0,11929.0,14828.0,8229.0,25145.0,4105.0,96326.0,21038.0,12820.0,1184.0,540.0,241.0,1608.0,831.0,9553.0,2628.0,968.0,234.0,135259.0,26561.0,38.58583333333333,17.269166666666667,6006401.0,5754181.25,21.5475,11.909999999999998,36.5625,5.954999999999999,140.1925,30.495833333333334,18.75916666666667,1.7258333333333333,0.7908333333333334,0.3516666666666666,2.3316666666666666,1.2091666666666667,13.915,3.8000000000000003,1.405,0.3408333333333333,196.91750000000002,38.51583333333333,256,79606,16.2774449036728,36494.0,7.462114342067624,4890571
252,810,Maryland,2016,28997.0,13397.0,15824.0,8907.0,24822.0,4235.0,100843.0,21283.0,13852.0,1347.0,534.0,272.0,1815.0,985.0,10824.0,3233.0,972.0,269.0,140489.0,27134.0,40.16583333333333,18.5575,6016447.0,6016118.166666667,21.92,12.3375,34.380833333333335,5.864999999999999,139.68333333333334,29.48,19.1875,1.8666666666666665,0.7391666666666666,0.3766666666666667,2.5166666666666666,1.3641666666666667,14.9925,4.479166666666667,1.3466666666666667,0.3725,194.59916666666666,37.58583333333333,308,84096,17.15434792630582,39865.0,8.131874049683477,4902314
253,811,Maryland,2017,30139.0,13163.0,16773.0,8870.0,23339.0,3686.0,96785.0,19052.0,13289.0,1400.0,553.0,323.0,1704.0,834.0,11109.0,3136.0,946.0,239.0,134359.0,24377.0,41.56,18.16,6052177.0,6042914.166666667,23.127499999999998,12.230833333333335,32.18,5.081666666666667,133.4625,26.276666666666667,18.325833333333332,1.9308333333333334,0.7625000000000001,0.445,2.3491666666666666,1.1500000000000001,15.321666666666667,4.3308333333333335,1.305,0.3283333333333333,185.27333333333334,33.6175,360,89403,18.110443257469196,36956.0,7.486208975347935,4936544
254,812,Maryland,2018,28354.0,12389.0,16150.0,8437.0,18944.0,3206.0,91984.0,17942.0,12158.0,1403.0,492.0,290.0,1992.0,956.0,9720.0,2706.0,665.0,171.0,123751.0,22722.0,39.10333333333333,17.085,6042718.0,6042718.0,22.270833333333332,11.635833333333332,26.125833333333333,4.42,126.8525,24.745,16.766666666666666,1.9349999999999998,0.6791666666666667,0.39916666666666667,2.7475,1.32,13.403333333333334,3.730833333333333,0.9175,0.23583333333333334,170.66083333333333,31.33583333333333,412,84673,17.170749315333786,37031.0,7.509477848855306,4931235
255,813,Maryland,2019,27520.0,12649.0,15814.0,8564.0,16881.0,3286.0,90002.0,18078.0,11296.0,1194.0,546.0,230.0,1945.0,1023.0,9215.0,2832.0,589.0,190.0,118768.0,22748.0,37.93416666666666,17.435,6045680.0,6045680.0,21.7975,11.806666666666667,23.268333333333334,4.53,124.05833333333334,24.918333333333333,15.570833333333335,1.6466666666666667,0.7525,0.3175,2.6799999999999997,1.4083333333333332,12.7025,3.9025,0.8133333333333334,0.26166666666666666,163.71,31.35666666666667,454,79562,16.11482802370254,37413.0,7.577789156265342,4937192
256,815,Maryland,2021,15175.0,5557.0,9241.0,3872.0,6843.0,982.0,39539.0,3169.0,7675.0,695.0,402.0,165.0,1335.0,535.0,4197.0,985.0,259.0,59.0,54316.0,4905.0,34.16166666666667,12.590000000000002,6165129.0,3626196.4166666665,20.841666666666665,8.770833333333334,15.410833333333334,2.2383333333333333,90.20166666666667,7.266666666666667,17.404166666666665,1.5858333333333334,0.9016666666666667,0.375,3.0666666666666664,1.2291666666666667,9.351666666666667,2.2158333333333333,0.5916666666666667,0.13416666666666668,123.60916666666667,11.225,488,67319,13.35085973713964,33990.0,6.740975392762466,5042297
257,816,Maryland,2022,26457.0,9934.0,16420.0,7214.0,12246.0,2057.0,78307.0,6952.0,14416.0,1251.0,623.0,195.0,2124.0,634.0,7290.0,1891.0,490.0,100.0,105459.0,10360.0,36.01,13.520833333333334,6164660.0,6122433.416666667,22.349999999999998,9.818333333333333,16.666666666666668,2.8000000000000003,106.57166666666666,9.461666666666666,19.616666666666667,1.7033333333333334,0.8483333333333333,0.26416666666666666,2.8925,0.8633333333333333,9.921666666666667,2.5733333333333333,0.6658333333333334,0.135,143.5225,14.100833333333334,540,83381,16.493641775373455,39569.0,7.827165798080526,5055342
258,817,Maryland,2023,27500.0,11021.0,16641.0,7793.0,12256.0,2198.0,86815.0,8231.0,34646.0,1907.0,545.0,269.0,2185.0,804.0,8129.0,2155.0,526.0,109.0,134243.0,12445.0,37.21333333333333,14.913333333333334,6180253.0,6158135.25,22.515833333333333,10.545,16.584166666666665,2.9758333333333336,117.48,11.141666666666666,46.885,2.580833333333333,0.7366666666666667,0.3641666666666667,2.9575,1.0891666666666666,11.003333333333332,2.9183333333333334,0.7116666666666666,0.1475,181.66,16.845833333333335,592,91685,18.095465347632864,37283.0,7.358381791523108,5066739
259,818,Maryland,2024,26568.0,13052.0,16205.0,9109.0,12045.0,2541.0,91264.0,10462.0,25969.0,1694.0,463.0,286.0,2147.0,854.0,7753.0,2803.0,497.0,154.0,129775.0,14851.0,35.348333333333336,17.365,6263220.0,6263220.0,21.560000000000002,12.119166666666667,16.025833333333335,3.3816666666666664,121.42833333333333,13.919166666666667,34.5525,2.254166666666667,0.615,0.38083333333333336,2.856666666666667,1.1366666666666667,10.3175,3.73,0.6608333333333333,0.2058333333333333,172.66750000000002,19.76,644,89852,17.471749286659033,31968.0,6.216187521656903,5142702
260,846,Massachusetts,2011,27725.0,13327.0,19244.0,11191.0,35610.0,3520.0,99380.0,14528.0,10571.0,914.0,183.0,105.0,1619.0,510.0,6679.0,1521.0,564.0,109.0,146125.0,19071.0,35.95166666666667,17.280833333333334,6587536.0,6426353.916666667,24.953333333333333,14.51,46.18083333333333,4.564166666666667,128.88,18.840833333333332,13.708333333333334,1.185,0.23833333333333337,0.13583333333333333,2.1,0.6591666666666667,8.661666666666667,1.9725000000000001,0.7316666666666666,0.14083333333333334,189.5,24.7325,21,79435,14.601361776654953,36487.0,6.706865829229046,5440246
261,847,Massachusetts,2012,26586.0,12020.0,18360.0,10171.0,33864.0,3399.0,97198.0,14743.0,9057.0,826.0,121.0,57.0,1621.0,397.0,6484.0,1395.0,615.0,129.0,140734.0,19097.0,34.141666666666666,15.435833333333333,6646144.0,6489726.916666667,23.5775,13.061666666666667,43.487500000000004,4.366666666666666,124.81916666666666,18.9325,11.630833333333333,1.06,0.15583333333333335,0.07416666666666667,2.08,0.5083333333333333,8.328333333333333,1.7916666666666667,0.79,0.165,180.725,24.522499999999997,73,82449,14.99579857915586,43852.0,7.975788175637579,5498140
262,848,Massachusetts,2013,26765.0,12452.0,17848.0,10246.0,30238.0,3137.0,95974.0,15292.0,8993.0,782.0,137.0,70.0,2139.0,610.0,6641.0,1526.0,512.0,109.0,135717.0,19320.0,33.88333333333333,15.763333333333334,6692824.0,6582030.0,22.5925,12.970833333333333,38.2825,3.97,121.50166666666667,19.361666666666668,11.383333333333333,0.9900000000000001,0.1725,0.09000000000000001,2.7075,0.7716666666666666,8.409166666666666,1.9316666666666666,0.6491666666666667,0.13916666666666666,171.81416666666667,24.46083333333333,153,78955,14.22666443234789,38206.0,6.884224448132271,5549790
263,849,Massachusetts,2014,25985.0,12061.0,17852.0,10111.0,24337.0,2686.0,90132.0,14565.0,8135.0,835.0,132.0,59.0,2005.0,543.0,5996.0,1348.0,480.0,93.0,123084.0,18179.0,32.9275,15.282499999999999,6745408.0,6576650.083333333,22.622500000000002,12.813333333333333,30.839166666666667,3.4033333333333338,114.21416666666666,18.455833333333334,10.3075,1.0583333333333333,0.16666666666666666,0.07583333333333334,2.5408333333333335,0.6891666666666666,7.5975,1.7074999999999998,0.61,0.11833333333333333,155.97083333333333,23.035,177,81193,14.486178066891949,38045.0,6.787859107988424,5604860
